Time,I(L7),i_ref_BB,iL_BB,iout_est_BB,iout_est_filt_BB,pwmBB,udc_BB,Uref_BB,I(L6)
0.070370000000005414,-5.182176998226498,11.964494705200195,10.495209266991878,3.3863468170166016,5.0706030575653855,1,239.85852157348984,240,11.820881243690463
0.07038000000000541,-7.0577042901996485,12.16944694519043,11.820881255175664,-6.16729736328125,4.9934636243257762,1,239.61884168144829,240,13.145669679045477
0.070390000000005407,-8.9234513643929869,11.984313011169434,13.145669683467531,4.793701171875,4.9261864414082535,0,239.37940129080226,240,14.469575169402109
0.070400000000005403,-10.778194598578562,11.822848320007324,14.469575177145089,4.788818359375,4.8679982621226525,0,239.14020016222869,240,12.601440113469817
0.070410000000005399,-12.620720146620776,11.683196067810059,12.60144010473141,18.319442749023438,4.9972238893246326,0,239.55417853904848,240,10.729971507555254
0.070420000000005395,-14.453329511336607,11.993337631225586,10.729971506862057,3.3859825134277344,5.0841813539277512,1,239.87427766227574,240,8.8567863251728003
0.070430000000005391,-13.111029839958119,12.202034950256348,8.8567863230082366,3.3914012908935547,5.1346440471264758,1,240.12394634915003,240,10.183550270513566
0.070440000000005387,-11.769624784466631,12.323145866394043,10.183550273268338,-4.9932861328125,5.0429199045651885,1,239.88400123000224,240,11.509429954218046
0.070450000000005383,-10.429113748618541,12.103008270263672,11.509429953093786,4.79888916015625,4.9628366677518603,1,239.6442958772796,240,12.834425965628936
0.070460000000005379,-9.0894961365676377,11.910808563232422,12.834425973551333,4.79400634765625,4.8935021864960184,0,239.40483005139419,240,14.158538893696152
0.070470000000005376,-7.7507713528648257,11.744405746459961,14.158538903075168,4.7894287109375,4.8340307579748627,0,239.16560351299756,240,12.290428194930207
0.070480000000005372,-6.4129388024578686,11.601673126220703,12.290428188066471,18.009029388427734,4.9585234182184799,1,239.56401661298517,240,10.419191126572859
0.070490000000005368,-5.0759978906911183,11.900455474853516,10.419191113442139,3.3866701126098633,5.0420363528184309,1,239.86857499565889,240,11.744913760359237
0.070500000000005364,-3.739948023305252,12.100887298583984,11.744913763322984,-6.09130859375,4.9647015585083949,1,239.62888505768223,240,13.069752826522661
0.07051000000000536,-2.4047886064370081,11.915284156799316,13.069752824890202,4.793701171875,4.8976412460636896,0,239.38943463113952,240,14.393708913943275
0.070520000000005356,-1.0705190466189252,11.754338264465332,14.393708909210545,4.78912353515625,4.8400165087196596,0,239.15022347669776,240,12.525528852195553
0.070530000000005352,0.26286124922092546,11.616039276123047,12.525528845230838,18.243860244750977,4.9690844141592603,0,239.5603995230872,240,10.654065910477494
0.070540000000005348,1.5953528737592004,11.925802230834961,10.654065903281662,3.3863677978515625,5.0562871468069819,1,239.87669976591346,240,8.7805736129058296
0.070550000000005345,2.926956419277551,12.135088920593262,8.7805736086465913,3.3913307189941406,5.1073234907811198,1,240.09910096822603,240,10.107388352495178
0.070560000000005341,4.2576724776628829,12.257576942443848,10.1073883627123,-4.4482421875,5.0236531539689935,1,239.85918067595617,240,11.433318796594893
0.070570000000005337,5.5875016404076234,12.056767463684082,11.43331880371079,4.798583984375,4.950568975988034,1,239.61950012530306,240,12.758365534570231
0.070580000000005333,6.9164444986099785,11.881365776062012,12.758365542708816,4.79339599609375,4.8872531509650488,0,239.3800590767035,240,14.082529155393653
0.070590000000005329,8.2445016429742015,11.729408264160156,14.08252916235142,4.788818359375,4.8328992780757369,0,239.14085729083394,240,12.214836478645489
0.070600000000005325,9.5716736638108522,11.598957061767578,12.214836473845025,17.93292236328125,4.9606878396858818,1,239.53551299031784,240,10.344066964510914
0.070610000000005321,10.897961151037062,11.905651092529297,10.344066950551678,3.3863849639892578,5.0469299530488296,1,239.83634046997699,240,11.669839667048935
0.070620000000005317,12.223364694176794,12.112631797790527,11.669839679484539,-6.01654052734375,4.972806432742936,1,239.59668274252004,240,12.994728768594177
0.070630000000005314,13.5478848823611,11.934735298156738,12.994728777471209,4.7930908203125,4.9083214879249386,0,239.35726449431053,240,14.318734858049034
0.07064000000000531,14.871522304328394,11.779971122741699,14.318734869789296,4.7882080078125,4.8527011876459012,0,239.11808548604756,240,12.451070012198629
0.070650000000005306,16.194277548424708,11.646483421325684,12.451070006136433,18.168533325195312,4.982284071239178,1,239.52456690871179,240,10.580170869597284
0.070660000000005302,17.516151202603947,11.957481384277344,10.580170865637228,3.386042594909668,5.0697393448334012,1,239.83720378325592,240,11.905786213604289
0.070670000000005298,18.837143854428163,12.167374610900879,11.905786223564974,-6.25274658203125,4.9932051920599223,1,239.59754519312864,240,13.230518061494831
0.070680000000005294,20.157256091067808,11.983692169189453,13.230518064233365,4.7930908203125,4.926430508852639,0,239.35812608311085,240,14.554367002101399
0.07069000000000529,21.47648849930199,11.823433876037598,14.554367012920011,4.78851318359375,4.8686560998520418,0,239.11894621390076,240,12.68641605360067
0.070700000000005286,19.704082654782656,11.684775352478027,12.686416042129167,18.404022216796875,4.9993388153912672,0,239.53718932023094,240,10.815074567403951
0.070710000000005283,17.923419510494394,11.9984130859375,10.815074560355242,3.3858776092529297,5.0874877826878819,1,239.86155597424016,240,8.9415962017464086
0.070720000000005279,19.244140726136166,12.209970474243164,8.9415961923577925,3.3909091949462891,5.1388985598168784,1,240.09201756557729,240,10.268303623000508
0.070730000000005275,20.563981707500144,12.333355903625488,10.268303640259546,-4.60906982421875,5.0529962089000273,1,239.85210435143489,240,11.594126820290494
0.070740000000005271,21.882943041244882,12.127191543579102,11.594126817726647,4.7979736328125,4.9776455335433543,1,239.6124308718363,240,12.919066382933959
0.070750000000005267,20.099891422764859,11.946349143981934,12.919066392669265,4.793701171875,4.9120764205564234,0,239.37299688722558,240,14.243122899855722
0.070760000000005263,18.308340039638939,11.788983345031738,14.243122905099881,4.78851318359375,4.8555020659424679,0,239.13380215828619,240,12.375336960415815
0.070770000000005259,16.509499591110572,11.653205871582031,12.375336964964845,18.093166351318359,4.983251294930815,1,239.53648541532056,240,10.504367427479252
0.070780000000005255,17.831163156102335,11.959802627563477,10.504367409680526,3.3862628936767578,5.0691602920396921,1,239.84532376965277,240,11.830033292964478
0.070790000000005252,19.151945858759323,12.165985107421875,11.830033301407639,-6.1767578125,4.992343630941801,1,239.60565706558612,240,13.154815628661684
0.070800000000005248,20.471848286158661,11.981624603271484,13.154815633242833,4.79339599609375,4.9253476754402445,0,239.36622984973695,240,14.478715023425803
0.070810000000005244,21.790871024986199,11.820835113525391,14.478715030463718,4.78851318359375,4.8674021928065576,0,239.12704188279528,240,12.610744480646675
0.07082000000000524,19.992242501806292,11.681765556335449,12.610744477115077,18.328359603881836,4.9969570409287121,0,239.54149624364319,240,10.739433859718549
0.070830000000005236,18.185217055751288,11.992696762084961,10.739433847106739,3.3862094879150391,5.0841968890978499,1,239.86207885041358,240,8.8660366975185738
0.070840000000005232,19.505763788564707,12.202073097229004,8.8660366941439861,3.3909921646118164,5.1348905687132245,1,240.08876360470293,240,10.192794477671164
0.070850000000005228,20.825430403389653,12.323738098144531,10.192794491103996,-4.53369140625,5.0494377606797043,1,239.84885364209811,240,11.518668000296444
0.070860000000005224,22.144217486807168,12.118649482727051,11.518668003418497,4.79827880859375,4.9745148719854182,1,239.60918341078786,240,12.843657854734371
0.07087000000000522,20.334760797344298,11.938835144042969,12.843657856365098,4.79339599609375,4.9093415804620237,0,239.36975267121971,240,14.167764629932122
