Time,I(L7),I2,V2
1.0000000000000001e-05,1.3326668163018587,1.3326668162894073,99.90007447070721
2.0000000000000002e-05,2.6644454368219868,2.6644454368118797,99.800248792528564
3.0000000000000004e-05,3.995558280514599,3.9955582804840351,99.70049794031722
4.0000000000000003e-05,5.3257838162492526,5.3257838161790971,99.600846789586043
5.0000000000000002e-05,6.6551226354975253,6.6551226354238935,99.50129524068285
6.0000000000000002e-05,7.9835753293367224,7.983575329328918,99.401843194055147
7.0000000000000007e-05,9.3111424884501446,9.3111424884217975,99.302490550249885
8.0000000000000007e-05,10.637824703127349,10.637824703119136,99.203237209913482
9.0000000000000006e-05,11.963622563264408,11.963622563282428,99.1040830737916
0.0001,13.288536658364178,13.288536658273564,99.005028042729109
0.00011,14.612567577536554,14.61256757750995,98.906072017670013
0.00012,15.93571590949874,15.935715909520809,98.807214899657325
0.00013000000000000002,17.257982242575501,17.257982242502301,98.70845658983292
0.00014000000000000001,18.579367164699438,18.579367164650584,98.609796989437527
0.00015000000000000001,19.899871263411232,19.899871263384661,98.511235999810651
0.00016000000000000001,21.219495125859918,21.219495125679444,98.412773522390196
0.00017000000000000001,22.538239338803148,22.538239338842914,98.314409458712802
0.00018000000000000001,23.856104488607443,23.856104488517715,98.216143710413434
0.00019000000000000001,25.173091161248454,25.173091161123651,98.117976179225366
0.00020000000000000001,26.489199942311231,26.489199942192343,98.019906766980071
0.00021000000000000001,27.804431416990475,27.804431417033371,97.921935375607219
0.00022000000000000001,29.1187861700908,29.118786170068134,97.824061907134407
0.00023000000000000001,30.432264786026998,30.432264785940077,97.726286263687228
0.00024000000000000001,31.744867848824295,31.744867848626512,97.628608347489077
0.00025000000000000001,33.056595942118605,33.056595941882705,97.531028060861047
0.00026000000000000003,33.051932528860455,33.051932518901594,99.085050542729903
0.00027000000000000006,33.026587022894311,33.026587018980536,100.63651194140836
0.00028000000000000008,32.985765256275791,32.985765244575305,102.18540930114506
0.00029000000000000011,32.924352961744681,32.924352950658431,103.73020395592316
0.00030000000000000014,32.842425367200541,32.842425355283922,105.26987287428733
0.00031000000000000016,32.740071252143423,32.740071247872038,106.80339814544327
0.00032000000000000019,32.617392865922071,32.617392847100746,108.32976764933819
0.00033000000000000022,32.474505837138331,32.474505829327427,109.84797572176505
0.00034000000000000024,32.311539074282926,32.311539072793494,111.35702381405538
0.00035000000000000027,32.128634657683421,32.128634657624389,112.85592114692986
0.00036000000000000029,31.925947722850886,31.925947723721038,114.34368535808072
0.00037000000000000032,31.703646335317355,31.703646328651303,115.81934314306426
0.00038000000000000035,31.46191135706167,31.461911348173999,117.28193088908792
0.00039000000000000037,31.200936304626804,31.200936291497783,118.73049530128051
0.0004000000000000004,30.92092719903706,30.920927187594316,120.16409402104139
0.00041000000000000042,30.622102407628841,30.622102400457152,121.58179623606887
0.00042000000000000045,30.304692477913949,30.304692472782335,122.98268328167541
0.00043000000000000048,29.968939963599386,29.968939955438145,124.36584923300302
0.0004400000000000005,29.615099242892736,29.615099236934839,125.73040148775954
0.00045000000000000053,29.243436329227116,29.243436330261829,127.07546133910253
0.00046000000000000056,28.854228674544444,28.854228645514013,128.40016453830606
0.00047000000000000058,28.44776496528063,28.447764947259202,129.70366184685128
0.00048000000000000061,28.024344911200807,28.024344914001631,130.98511957759118
0.00049000000000000063,27.584279027237297,27.584279024495117,132.24372012464673
0.00050000000000000066,27.127888408487419,27.127888387212806,133.47866248169973
0.00051000000000000069,28.442475029681564,28.442475029422098,133.34528322172332
0.00052000000000000071,29.756185505182444,29.756185505158683,133.21203724167844
0.00053000000000000074,31.069239236402268,31.069239236236612,133.07889113833392
0.00054000000000000077,32.381417697707555,32.381417697457948,132.9458781151915
0.00055000000000000079,33.692721472545429,33.692721472355913,132.81299803923696
0.00056000000000000082,35.003151143974094,35.003151143797595,132.68025077758887
0.00057000000000000084,36.312707294663092,36.312707294428037,132.54763619749866
0.00058000000000000087,37.621390506893562,37.621390506892283,132.41515416635042
0.0005900000000000009,38.929201362558501,38.929201362503107,132.28280455166077
0.00060000000000000092,40.236140443163023,40.236140443017376,132.15058722107881
0.00061000000000000095,41.542208329824611,41.542208329747865,132.01850204238596
0.00062000000000000098,42.84740560327338,42.847405603119171,131.88654888349578
0.000630000000000001,44.151732843852344,44.151732843555891,131.75472761245373
0.00064000000000000103,45.455190631517659,45.455190631482623,131.62303809743725
0.00065000000000000105,46.757779545838886,46.757779545547606,131.49148020675554
0.00066000000000000108,48.059500165999253,48.05950016573135,131.36005380884939
0.00067000000000000111,49.36035307079591,49.360353070682095,131.22875877229109
0.00068000000000000113,50.660338838640179,50.660338838603991,131.09759496578437
0.00069000000000000116,51.959458047557831,51.95945804770119,130.96656225816409
0.00070000000000000119,53.257711275189322,53.257711274845576,130.83566051839631
0.00071000000000000121,54.555099098790059,54.555099098685389,130.70488961557791
0.00072000000000000124,55.851622095230653,55.851622095204334,130.5742494189368
0.00073000000000000126,57.147280840997176,57.147280840830206,130.4437397978314
0.00074000000000000129,58.442075912191434,58.442075911990798,130.31336062175083
0.00075000000000000132,59.736007884531197,59.736007884225728,130.18311176031469
0.00076000000000000134,59.265575357241993,59.265575345079924,133.02007471730658
0.00077000000000000137,58.75792480303388,58.757924790597826,135.82930283035219
0.0007800000000000014,58.222616739989476,58.22261672960849,138.61659276266727
0.00079000000000000142,57.650716976803146,57.650716968282723,141.37343042222869
0.00080000000000000145,57.042667710740702,57.042667719997553,144.09802862497622
0.00081000000000000147,56.398934502410199,56.398934503931741,146.78862465575457
0.0008200000000000015,55.720005926484674,55.720005917692106,149.44348140271237
0.00083000000000000153,55.00639320766377,55.006393182566171,152.06088847274339
0.00084000000000000155,54.258629842141524,54.258629830883365,154.63916328725762
0.00085000000000000158,53.47727120485682,53.477271166002538,157.17665215758512
0.00086000000000000161,52.662894142811979,52.662894120203418,159.67173133932877
0.00087000000000000163,51.816096554753827,51.816096544143875,162.12280806499896
0.00088000000000000166,50.937496957520182,50.937496951064531,164.52832155427697
0.00089000000000000168,50.027734039363033,50.027734033619708,166.88674400127215
0.00090000000000000171,49.08746620056791,49.087466180708361,169.19658153815098
0.00091000000000000174,48.117371081696803,48.117371079570148,171.45637517453767
0.00092000000000000176,47.118145079789805,47.118145062086114,173.66470171209764
0.00093000000000000179,46.090502852868042,46.090502820561596,175.82017463373725
0.00094000000000000182,45.035176813087659,45.035176782448616,177.92144496686879
0.00095000000000000184,43.952916608901731,43.95291659875511,179.96720212020799
0.00096000000000000187,42.844488596593571,42.844488604032449,181.9561746935909
0.00097000000000000189,41.710675301551468,41.710675304784672,183.88713126031504
0.00098000000000000192,40.552274869661055,40.552274839456004,185.75888112152802
0.00099000000000000195,39.37010050919757,39.370100495261795,187.57027503220925
0.001000000000000002,38.164979923605841,38.164979912380659,189.32020589830597
0.001010000000000002,39.472210544029664,39.472210543678443,189.13102668050576
0.001020000000000002,40.778569921387614,40.778569921240404,188.94203650104035
0.0010300000000000021,42.084276229392707,42.084276229203965,188.7531879822503
0.0010400000000000021,43.389112165210094,43.389112164948784,188.56452821850763
0.0010500000000000021,44.69307830902212,44.693078308899459,188.37605702115076
0.0010600000000000021,45.996175240624382,45.996175240592407,188.18777420170659
0.0010700000000000022,47.298403539425991,47.29840353911996,187.9996795718906
0.0010800000000000022,48.599763784449834,48.599763784018535,187.81177294360623
0.0010900000000000022,49.90025655433282,49.900256553936373,187.62405412894501
0.0011000000000000022,51.199882427326145,51.199882427521715,187.43652294018619
0.0011100000000000023,52.498641981295549,52.498641981202354,187.24917918979685
0.0011200000000000023,53.796535793721574,53.796535793626532,187.06202269043126
0.0011300000000000023,55.093564441699819,55.093564441222043,186.87505325493115
0.0011400000000000023,56.389728501941192,56.389728501748948,186.68827069632525
0.0011500000000000024,57.685028550772174,57.685028550746864,186.50167482782919
0.0011600000000000024,58.979465164135071,58.979465163755407,186.31526546284519
0.0011700000000000024,60.273038917588273,60.273038917202371,186.12904241496213
0.0011800000000000024,61.565750386306497,61.565750386183282,185.94300549795506
0.0011900000000000025,62.857600145081065,62.85760014490549,185.75715452578527
0.0012000000000000025,64.148588768320153,64.148588768020431,185.57148931259988
0.0012100000000000025,65.438716830049017,65.438716829735455,185.38600967273194
0.0012200000000000025,66.727984903910311,66.72798490381382,185.20071542069999
0.0012300000000000026,68.016393563164272,68.016393563130606,185.01560637120789
0.0012400000000000026,69.303943380689006,69.303943380560895,184.8306823391448
0.0012500000000000026,70.590634928980776,70.590634928979767,184.64594313958486
0.0012600000000000027,69.382528073423458,69.382528067762905,187.9431812714688
0.0012700000000000027,68.131935701901156,68.131935677229194,191.17516958129576
0.0012800000000000027,66.85005099535735,66.850050984612608,194.35695226281609
0.0012900000000000027,65.527066129956822,65.527066112736065,197.47046554195327
0.0013000000000000028,64.163931533629693,64.163931511984629,200.51374742219565
0.0013100000000000028,62.761622818185366,62.761622785956206,203.48488599498691
0.0013200000000000028,61.321140086969677,61.321140066183943,206.38202063092763
0.0013300000000000028,59.84350722734721,59.843507216328362,209.2033431348072
0.0013400000000000029,58.329771188505696,58.32977117847804,211.94709886375651
0.0013500000000000029,56.78100124508844,56.781001205763459,214.6115878078368
0.0013600000000000029,55.198288247169309,55.198288208657686,217.19516563240779
0.0013700000000000029,53.582743857092957,53.582743845481673,219.6962446816423
0.001380000000000003,51.935499773711001,51.9354997550181,222.11329494258518
0.001390000000000003,50.257706944552311,50.25770693123377,224.44484496917744
0.001400000000000003,48.550534766472659,48.550534756941488,226.68948276569751
0.001410000000000003,46.815170275335916,46.815170236413906,228.84585662909782
0.0014200000000000031,45.052817325285154,45.052817313262494,230.91267594974374
0.0014300000000000031,43.264695758168251,43.26469573356917,232.88871197008984
0.0014400000000000031,41.452040563688037,41.452040562717229,234.77279850085887
0.0014500000000000032,39.616101030852334,39.616100991679559,236.56383259431513
0.0014600000000000032,37.758139891304118,37.75813985384957,238.26077517425639
0.0014700000000000032,35.879432455116401,35.879432431329406,239.86265162237521
0.0014800000000000032,33.981265739640527,33.981265744387201,241.36855232067265
0.0014900000000000033,32.06493759200022,32.064937556697259,242.77763314963465
0.0015000000000000033,30.131755805826948,30.131755806905858,244.08911594191309
0.0015100000000000033,31.444340409472129,31.444340409469973,243.84520860086349
0.0015200000000000033,32.756050201728698,32.756050201587783,243.60154498551552
0.0015300000000000034,34.067104249876856,34.067104249801972,243.35806401220958
0.0015400000000000034,35.377284361081394,35.377284360871286,243.11482639936497
0.0015500000000000034,36.686591117900889,36.686591117662815,242.87183190374179
0.0015600000000000034,37.995025102505586,37.995025102377511,242.62908028234307
0.0015700000000000035,39.302586896677667,39.302586896550196,242.38657129241474
0.0015800000000000035,40.609277081811506,40.609277081493644,242.14430469144554
0.0015900000000000035,41.915096238913918,41.915096238742677,241.90228023716645
0.0016000000000000035,43.220044948604418,43.220044948721892,241.66049768755062
0.0016100000000000036,44.524123791115493,44.524123790967707,241.41895680081308
0.0016200000000000036,45.82733334629286,45.827333346348809,241.17765733541057
0.0016300000000000036,47.129674193595712,47.129674193069349,240.93659905004128
0.0016400000000000037,48.431146912096963,48.431146911998013,240.69578170364454
0.0016500000000000037,49.731752080483538,49.731752080450775,240.45520505540065
0.0016600000000000037,51.031490277056619,51.031490277075875,240.21486886473062
0.0016700000000000037,52.330362079731884,52.330362079633375,239.97477289129588
0.0016800000000000038,53.628368066039783,53.628368065883336,239.73491689499795
0.0016900000000000038,54.925508813125795,54.925508813141732,239.49530063597865
0.0017000000000000038,56.221784897750666,56.221784897836358,239.25592387461933
0.0017100000000000038,57.517196896290692,57.517196896395006,239.01678637154089
0.0017200000000000039,58.811745384737954,58.811745384801384,238.77788788760336
0.0017300000000000039,60.105430938700579,60.105430938595106,238.539228183906
0.0017400000000000039,61.398254133403007,61.398254133315788,238.30080702178668
0.0017500000000000039,62.690215543686236,62.690215543614869,238.06262416282183
0.001760000000000004,60.780221183609328,60.780221161849113,240.88543568412052
0.001770000000000004,58.834875085966665,58.834875090951755,243.60866931356975
0.001780000000000004,56.863867863144492,56.863867854417549,246.2562042751909
0.001790000000000004,54.859565430902698,54.859565409515199,248.80175993766352
0.0018000000000000041,52.823359432442956,52.823359425246963,251.24380907500193
0.0018100000000000041,50.756660462712446,50.756660471051873,253.58089600863349
0.0018200000000000041,48.660897096449709,48.66089710731103,255.81163745871373
0.0018300000000000041,46.537514905862388,46.537514890587772,257.93472334575785
0.0018400000000000042,44.387975468609056,44.387975435711269,259.94891754213762
0.0018500000000000042,42.213755366762626,42.213755364173267,261.85305857302507
0.0018600000000000042,40.016345177437685,40.016345110416296,263.64606026640018
0.0018700000000000043,37.797248455768539,37.79724846708632,265.32691235177634
0.0018800000000000043,35.557980710928753,35.55798070919991,266.89468100732489
0.0018900000000000043,33.30006837588644,33.300068366770574,268.3485093551248
0.0019000000000000043,31.025047771592515,31.025047803723282,269.68761790429159
0.0019100000000000044,28.734464066301733,28.734464024182671,270.91130494177634
0.0019200000000000044,26.429870230728426,26.429870217725693,272.01894687066255
0.0019300000000000044,24.112825989740436,24.112825940392213,273.00999849582234
0.0019400000000000044,21.784896771295855,21.784896716781077,273.88399325682821
0.0019500000000000045,19.447652653327886,19.447652618964639,274.64054340805529
0.0019600000000000043,17.102667309283326,17.102667243307224,275.27934014593939
0.0019700000000000043,14.751516953019877,14.751516971500678,275.80015368339571
0.0019800000000000043,12.395779283766739,12.395779265261808,276.20283327143551
0.0019900000000000044,10.03703243185179,10.037032382115285,276.48730716805483
0.0020000000000000044,7.6768539058968663,7.6768538974647527,276.65358255450423
0.0020100000000000044,9.0044042525936305,9.0044042525549983,276.37713499782956
0.0020200000000000044,10.331069813533338,10.33106981351839,276.10096368283916
0.0020300000000000045,11.657072153743467,11.657072153670178,275.82499937656797
0.0020400000000000045,12.982190592611714,12.982190592647491,275.54931089801329
0.0020500000000000045,14.306425719338835,14.306425719201599,275.27389797148396
0.0020600000000000045,15.629778122732832,15.629778122638882,274.99876032156442
0.0020700000000000046,16.95224839120921,16.952248391044478,274.72389767311421
0.0020800000000000046,18.273837112791242,18.273837112725566,274.449309751268
0.0020900000000000046,19.594544875110234,19.59454487510115,274.17499628143526
0.0021000000000000046,20.914372265405781,20.914372265368186,273.9009569892998
0.0021100000000000047,22.233319870526024,22.233319870501589,273.62719160081946
0.0021200000000000047,23.55138827692792,23.551388276921159,273.35369984222626
0.0021300000000000047,24.868578070677497,24.868578070602609,273.08048144002555
0.0021400000000000047,26.184889837450118,26.184889837299608,272.8075361209967
0.0021500000000000048,27.500324162530742,27.500324162543777,272.53486361219137
0.0021600000000000048,28.814881630814181,28.814881630756517,272.26246364093436
0.0021700000000000048,30.128562826805364,30.128562826581273,271.99033593482312
0.0021800000000000049,31.441368334619586,31.441368334439446,271.71848022172713
0.0021900000000000049,32.753298737982782,32.753298737864256,271.44689622978814
0.0022000000000000049,34.064354620231782,34.064354619944837,271.17558368741948
0.0022100000000000049,35.374536564314567,35.374536564214409,270.90454232330592
0.002220000000000005,36.683845152790525,36.683845152651884,270.63377186640344
0.002230000000000005,37.992280967830723,37.992280967680259,270.36327204593886
0.002240000000000005,39.299844591218154,39.299844591278443,270.09304259140964
0.002250000000000005,40.606536604348001,40.606536603871035,269.82308323258377
0.0022600000000000051,38.299479176891005,38.299479172110296,271.49587276505412
0.0022700000000000051,35.972842189050155,35.972842169940122,273.05098564847611
0.0022800000000000051,33.63251316814965,33.63251312293869,274.5173340587919
0.0022900000000000051,31.274991484496656,31.274991442842293,275.86482927293025
0.0023000000000000052,28.901877447592582,28.901877442422119,277.09277086946992
0.0023100000000000052,26.514779097081341,26.514779108310904,278.20053929570855
0.0023200000000000052,24.115311117851064,24.115311077821389,279.18759614603908
0.0023300000000000052,21.705093752512177,21.705093729451619,280.05348438576442
0.0023400000000000053,19.285751711981231,19.285751648112637,280.79782852029234
0.0023500000000000053,16.8589130848999,16.858913056694291,281.42033470968829
0.0023600000000000053,14.42620824661814,14.42620822444951,281.92079082860147
0.0023700000000000053,11.989268768469595,11.989268728029856,282.29906647161442
0.0023800000000000054,9.5497263280658906,9.5497263146171463,282.55511290410374
0.0023900000000000054,7.109211621334615,7.1092115945248224,282.68896295873537
0.0024000000000000054,4.6693532770233741,4.6693532453900843,282.70073087775449
0.0024100000000000055,2.2317767743894832,2.2317767616186757,282.59061210126441
0.0024200000000000055,-0.20189663520847501,-0.20189662564007449,282.35888300172655
0.0024300000000000055,-2.6300510021047714,-2.6300510285182099,282.00590056494713
